_id,polarity,perspective_score,owner,repo,num_reference,text,num_url,stanford_polite,subjectivity,num_emoji,num_mention,nltk_score,toxicity
rpki.net/dragonresearch/198/238309994,-0.002727272727272731,0.2767477,dragonresearch,rpki.net,0,"polluted machine not likely, as we would destroy old vm, create new vm from a prototype that had never hear of rpki. though we did carry the rpki.conf around.  and it had that long auto- generated shared_sql_password {{{ shared_sql_password             = wOnoHHYNfhec7-Gm2SJ5e_PxBkniAjA6NNrlqq2LeDyXJsRbswlCJbOUPw4FAqnUdn9THR-4x0nagTbdtoG-1X4C shared_sql_password             = di2lbEw51 }}} but we dug ourselves out of this one.  so it is no longer blocking. Trac comment by randy on 2015-08-06T150618Z ",0,0.42930652456585006,0.41090909090909095,0,0,-0.8517,n
rpki.net/dragonresearch/198/238309999,0,0.11787088,dragonresearch,rpki.net,1,"Attempting to create the database when it already exists is supposed to fail by default, to prevent you from blowing away your precious existing data by mistake. There are options to change the default behavior,  for details. Trac comment by sra on 2015-08-06T151420Z ",0,0.5095074811129818,0.6499999999999999,0,0,0,n
rpki.net/dragonresearch/198/238310003,0.3,0.065588474,dragonresearch,rpki.net,1,"Nope.  Just the config file, and whatever MySQL believes at the moment. ♠rpki-sql-setup --fix-grants` may be useful if you want to force MySQL to believe whatever you have in the config file today. Trac comment by sra on 2015-08-06T151633Z ",0,0.593084335877914,0,0,0,0.4939,n
rpki.net/dragonresearch/198/238310010,-0.016666666666666663,0.10149164,dragonresearch,rpki.net,0,"actually,  does not tell the whole story.  we looked at the code and tried --drop-and-create.  no love. Trac comment by randy on 2015-08-06T151905Z ",0,0.4888932653366404,0.3666666666666667,0,0,0.4588,n
rpki.net/dragonresearch/198/238310013,0,0.047156747,dragonresearch,rpki.net,0,"OBE, all of this code was rewritten in tk705 Trac comment by sra on 2016-08-05T162059Z ",0,0.47204514849751134,0,0,0,0,n
rpki.net/dragonresearch/198/238310021,-0.1,0.20713076,dragonresearch,rpki.net,0,Closed with resolution worksforme ,0,0.439007418522547,0.1,0,0,0,n
rubyzip/rubyzip/307/191656841,0.125,0.110273406,rubyzip,rubyzip,0,"Scenario I have a function that downloads the zipped code from aws s3-bucket. Extracts the zip file in a temp folder and then modifies few files from the extracted zip file and create a zip after modification. Later when I try to delete the temp folder it throws me ""The process cannot access the file because it is being used by another process."" (NOTE everything takes place in the same process meaning in the same function). After carefully looking the code found in the below code  def writeEntries(entries, path, io) entries.each { |e|   zipFilePath = path == """" ? e  File.join(path, e)   diskFilePath = File.join(@friend, zipFilePath)   puts ""Deflating "" + diskFilePath   if  File.directory?(diskFilePath)     io.mkdir(zipFilePath)     subdir =Dir.entries(diskFilePath); subdir.delete("".""); subdir.delete("".."")     writeEntries(subdir, zipFilePath, io)   else     io.get_output_stream(zipFilePath) { |f| f.puts(File.open(diskFilePath, ""rb"").read())}   end }  end In line  io.get_output_stream(zipFilePath) { |f| f.puts(File.open(diskFilePath, ""rb"").read())}, the file is opened but not closed. Solution   So I modified the above line of code as follows disk_file = File.open(diskFilePath, ""rb"") io.get_output_stream(zipFilePath) { |f|             f.puts(file_disk.read())         }  file_disk.close and was successfully able to delete the temp folder.  Would be great if the modification can be included in the file. Thanks, Zaid ",0,0.6694073719424989,0.31250000000000006,0,1,0.9384,n
rubyzip/rubyzip/307/340184806,0,0.037588444,rubyzip,rubyzip,0,Glorious. ,0,0.439007418522547,0,0,0,0.6369,n
rubyzip/rubyzip/307/495686036,0.2,0.048888087,rubyzip,rubyzip,0,Thanks for reporting this. It looks like the  sample has since been updated and no longer has this problem. ,0,0.6658534878918555,0.2,0,0,0.0194,n
sauron/sauron-demo/28734/210825992,0.5,0.10990523,sauron-demo,sauron,0,"Your Turn! &lt;img src="" href="" /&gt; More Info ",2,0.439007418522547,0.5,0,0,0,n
sciencefair/codeforscience/50/217092136,0.4,0.070577644,codeforscience,sciencefair,0,Alpha and development builds are blocked by macOS Gatekeeper. Builds should be auto-signed by electron-builder (see #44 &amp; #49).  [x] buy mac developer account [x] generate app certificates [x] sign certificates and store securely for CI retrieval [x] setup certificate urls and passwords as encrypted variables in CI settings [x] travis [x] appveyor   [ ] test code signing of build artifacts [ ] macOS [ ] windows    ,0,0.5241877008326813,0.6,0,0,0.0772,n
sciencefair/codeforscience/50/289325339,0,0.03905848,codeforscience,sciencefair,0,It seems that windows apps cannot be signed with an Apple-issued certificate ( So we'll need to buy a separate cert for windows and configure appveyor for that cert. #sigh ,1,0.3396511446076803,0,0,0,0,n
sciencefair/codeforscience/50/289325655,-0.3125,0.07410604,codeforscience,sciencefair,0,It seems that windows apps cannot be signed with an Apple-issued certificate (see  So we'll need to buy a separate cert for windows and configure appveyor for that cert. Which is why this build failed I guess. Unclear to me why the other windows build succeeded and an installer was uploded. sigh ,1,0.3765723545717371,0.3375,0,0,-0.34,n
sciencefair/codeforscience/50/289332634,0,0.06279983,codeforscience,sciencefair,0,Signing appears to be working for macOS now on Travis. See  for details of what was needed to get it working. ,1,0.31276867427185717,0,0,0,0,n
sciencefair/codeforscience/50/299051416,0,0.023701381,codeforscience,sciencefair,0,Working for windows too now I think - closing ,0,0.5066772508158157,0,0,0,0,n
screensaver.asteroids/notspiff/9/230430866,0,0.033794377,notspiff,screensaver.asteroids,0,This changes can in master after  is merged. ,1,0.439007418522547,0,0,0,0,n
screensaver.asteroids/notspiff/9/303132347,0,0.07127479,notspiff,screensaver.asteroids,0,After the kodi request is approved becomes this cleaned up and changed in one commit. ,0,0.439007418522547,0,0,0,0.6124,n
screensaver.asteroids/notspiff/9/303254593,0.5,0.04044013,notspiff,screensaver.asteroids,0,@friend is this style also for you OK? ,0,0.4502530562883963,0.5,0,1,0.4466,n
screensaver.asteroids/notspiff/9/303284991,-1,0.64596957,notspiff,screensaver.asteroids,0,The header paths seems like a regression. Why include kodi in them? And that nasty .. hack is also a bit poo ,0,0.4680318129271712,1,0,0,-0.2732,n
screensaver.asteroids/notspiff/9/303341125,0.24768907563025214,0.22216876,notspiff,screensaver.asteroids,0,"The hack is really poo, complete right. Currently there to have still old addons compatible. I have never, never liked the way before with a e.g. . This is normally a include of a own header on own sources for me. The other reason to have  folder before is to prevent in future include problems. As example comes ""Filesystem.h"", if now a  is used can a addon developer not use as own header with this name, with  no problem. The old header name style with a xbmc or kodi before is for me in case with much more headers not so good. The next where it is really good to have as ""&lt;&gt;"" is the auto completion during write of code.  ",0,0.5923203717712765,0.5050420168067227,0,0,-0.8903,n
screensaver.asteroids/notspiff/9/303344639,-0.060937500000000006,0.02775608,notspiff,screensaver.asteroids,0,"use of quote or angles is completely orthogonal as such. the only meaning is which is tested first (quotes mean check source directory, then include paths, angles the other way around). i'm just tired of the never-ending dance back and forth. i did like you did it, then it was changed to what is now with rebranding ease as the reason. ",0,0.2987227382145865,0.4994791666666667,0,0,0.2732,n
screensaver.asteroids/notspiff/9/303395171,0,0.031311702,notspiff,screensaver.asteroids,0,"Has asked on slack to others, this has accepted it with @friend @friend @friend and @friend. I think there comes again the discussion like several years ago but what you think, do we try it? ",0,0.6270271813764097,0,0,4,0.3182,n
screensaver.asteroids/notspiff/9/303397364,0.3,0.066203654,notspiff,screensaver.asteroids,0,"As long as there is no reversal again it is all good for my sake. But if we do this and have to change it again i will go loonie tunes ;) @friend is not on the list u mention, he will have an opinion on this. ",0,0.5,0.6666666666666666,0,1,0.3818,n
screensaver.asteroids/notspiff/9/303447357,-0.016666666666666646,0.8374494,notspiff,screensaver.asteroids,0,"Well, this will make rebranding a lot more difficult. It means addons won't build against a fork without sed-ing the includes. And the hack is ugly as shit. Anyway I'm not a addon maintainer, so feel free to ignore if all relevant devs agree. ",0,0.2942102619129903,0.8333333333333334,0,0,-0.6142,n
screensaver.asteroids/notspiff/9/303566614,-0.042499999999999996,0.06436113,notspiff,screensaver.asteroids,0,"For me can a fork with other name stil use ""kodi"", with the current header names is this already present. I understand that some forks or complete another Softwares want to use the addons, but with the current header names is it already fixed to ""xbmc"" or ""kodi"", this becomes removed and the folder name used as alternative. The only difficult part can be if someone develop on Kodi and on a fork that it use the same path, but to hold Kodi's addons compatibel with him must he already use equal headers. ",0,0.5174755576514712,0.41500000000000004,0,0,-0.4767,n
scripts/nroberts-trulia/253/18098709,0.375,0.07100607,nroberts-trulia,scripts,0,"This repository is publicly accessible. Pushing proprietary code to this repo could reveal trade secrets. If this is intentional, please contact your lead so this repo can be whitelisted. Until that time, please refrain from pushing code to this repo. ",0,0.48924551276483647,0.375,0,0,0.5574,n
scylla/scylladb/2549/240898532,0,0.06805238,scylladb,scylla,0,"Installation details Scylla version (or git commit hash) master The cause is migration to v3 schema tables, which results in different table schema digests on 2.0 nodes. Reads (with CL &gt; ONE) ",0,0.4823393212229343,0.6,0,0,0.296,n
sdk/dart-lang/12463/109472475,0,0.089811124,dart-lang,sdk,0,This issue has been moved to dart-lang/observe#32. ,0,0.43085738673999613,0,0,0,0,n
sdk/dart-lang/12463/84546874,0.13541666666666666,0.14711443,dart-lang,sdk,0,"This issue was originally filed by Erik.Grime...&#064;gmail.com  There's currently a todo in the code asking if == should be used to avoid spurious loops and I believe yes is the answer.  Sometimes things have a business identity but they don't represent the same object in memory.  This happens for example when an object has been reconstructed from two separate sources.  In my particular case, history handling/navigation, this causes infinite recursion. What version of the product are you using? On what operating system? Dart Editor version 0.1.2_r26082 Dart SDK version 0.1.2.0_r26082 observe 0.6.15+2 ",0,0.7358156647848381,0.4020833333333333,0,0,0.1556,n
sdk/dart-lang/19223/84581518,0.2352272727272727,0.06746992,dart-lang,sdk,0,"This issue was originally filed by osstek...&#064;gmail.com  What steps will reproduce the problem?  Create new project &quot;Web Application&quot; Set breakpoint line 4  &nbsp;&nbsp;querySelector(&quot;#sample_text_id&quot;) Run in Dartium  --- 54318 PM Starting pub serve  sampleweb --- Loading source assets... (0.5s) Serving sampleweb web on  completed successfully [web] GET /sampleweb.html =&gt; sampleweb|web/sampleweb.html [web] GET /sampleweb.dart =&gt; sampleweb|web/sampleweb.dart [web] GET /sampleweb.css =&gt; sampleweb|web/sampleweb.css [web] GET /packages/browser/dart.js =&gt; browser|lib/dart.js  OnBreakpoint, hover cursor line 6 variable &quot;reverseText&quot; ..onClick.listen(reverseText);  What is the expected output? What do you see instead? &lt;debug target crashed&gt; What version of the product are you using? On what operating system? Windows 2008 Server SP2 64-bit Dart Editor version 1.5.0.dev_04_00 (DEV) Dart SDK version 1.5.0-dev.4.0 Dart VM version 1.5.0-dev.4.0 (Wed Jun 04 013007 2014) on &quot;windows_ia32&quot; Chromium Version 36.0.1985.0 (272160) Please provide any additional information below. ",1,0.5197992307981623,0.6090909090909091,0,0,0.7059,n
securitySystemPro/hbomb79/538/50897763,0.11770833333333332,0.094288155,hbomb79,securitySystemPro,0,"The Automattic Crash Reporter Has Received An Error! System Version 2.1.0.5 Error Client Reason The Reactor Program Has Crashed, Error Code Above Client ID 53 (Test) The Error Log From The Machine That Crashed Has Been Posted Below -@friend Security Suite System Log-@friend [0][startup]  Info &gt; System Started   [0][startup]  Info &gt; Suite Version 2.1.0.5   [0][startup]  Info &gt; Starting Main Program   [0][startup]  Info &gt; Declared System Configs And Variables   [0.3][startup]  Info &gt; System Check Complete... Success!   [0.3][startup]  Info &gt; System Functions Declared   [0.3][startup]  Info &gt; Event terminate Registered   [0.3][startup]  Info &gt; Event key Registered   [0.3][startup]  Info &gt; Event reboot Registered   [0.3][startup]  Info &gt; Event shutdown Registered   [0.35][startup]  Info &gt; Loading download   [0.35][startup]  Info &gt; download Api Loaded   [0.4][startup]  Info &gt; Loading element   [0.4][startup]  Info &gt; element Api Loaded   [0.45][startup]  Info &gt; Loading errora   [0.45][startup]  Info &gt; errora Api Loaded   [0.5][startup]  Info &gt; Loading LogFile   [0.5][startup]  Info &gt; LogFile Api Loaded   [0.55][startup]  Info &gt; Loading printer   [0.55][startup]  Info &gt; printer Api Loaded   [0.6][startup]  Info &gt; Loading systemCheck   [0.6][startup]  Info &gt; systemCheck Api Loaded   [0.65][startup]  Info &gt; Loading titleBar   [0.65][startup]  Info &gt; titleBar Api Loaded   [0.7][startup]  Info &gt; Loading uInput   [0.7][startup]  Info &gt; uInput Api Loaded   [0.75][startup]  Info &gt; Loading update   [0.75][startup]  Info &gt; update Api Loaded   [0.85][systemFiles/Programs/reactor]  Info &gt; reactor Program Running...    [0.85][systemFiles/Programs/reactor]  Info &gt; Initialise Function Called   [0.85][systemFiles/Programs/reactor]  Info &gt; Loading Settings   [0.85][systemFiles/Programs/reactor]  Info &gt; Found Config   [0.85][systemFiles/Programs/reactor]  Info &gt; Settings Loaded   [0.85][systemFiles/Programs/reactor]  Info &gt; Registered Event timer   [0.85][systemFiles/Programs/reactor]  Info &gt; Registered Event terminate   [0.85][systemFiles/Programs/reactor]  Info &gt; Registered Event monitor_resize   [0.85][systemFiles/Programs/reactor]  Info &gt; Registered Event peripheral   [0.85][systemFiles/Programs/reactor]  Info &gt; Registered Event peripheral_detach   [0.85][systemFiles/Programs/reactor]  Info &gt; Registered Event monitor_touch   [0.85][systemFiles/Programs/reactor]  Info &gt; Registered Event mouse_click   [0.85][systemFiles/Programs/reactor]  Info &gt; Searching For Monitor   [0.85][systemFiles/Programs/reactor]  Info &gt; Found Monitor   [0.85][systemFiles/Programs/reactor]  Info &gt; Monitor Size Is Correct   [0.85][systemFiles/Programs/reactor]  Info &gt; Searching for reactor   [0.85][systemFiles/Programs/reactor]  Info &gt; Reactor Found   [0.85][systemFiles/Programs/reactor]  Info &gt; Reactor Build State true   [0.85][systemFiles/Programs/reactor]  Info &gt; programLoop Called, not logging events   [7.6][systemFiles/Programs/reactor]  Error &gt; XPCALL Error nil Too long without yielding Posted By Hbomb Auto Crash Report V1 ",0,0.41199427788248977,0.3729166666666667,0,2,-0.9059,n
sequelize-typescript/RobinBuschmann/359/316210707,-0.1,0.06966598,RobinBuschmann,sequelize-typescript,0,Typescript compiler complains when I put query association syntax to where clause. Here's the query I get error It's actullay acceptable by sequelize and works as expected but not documented in the docs. See discussions here #3095. ,0,0.428851004069124,0.4,0,0,-0.25,n
sequelize-typescript/RobinBuschmann/359/383055061,0.1,0.032400075,RobinBuschmann,sequelize-typescript,0,"Hey @friend, thanks for reporting. You need to use . There is currently no way to have type safety with the  syntax. See this issue  this helps ",1,0.6383623542678819,0.30000000000000004,0,1,0.7579,n
serverless-stack-com/AnomalyInnovations/63/297412542,0,0.11018025,AnomalyInnovations,serverless-stack-com,0,"When I run this command $ aws s3 sync build/ s3//gajen-notes-app-client, I get an error Invalid endpoint  Any feedback on this? ",1,0.4832132515168827,0,0,0,-0.4019,n
serverless-stack-com/AnomalyInnovations/63/297448246,0.09999999999999999,0.068118796,AnomalyInnovations,serverless-stack-com,0,"@friend I was able to resolve the issue above, however, when I opened the webpage and tried to log in I get an error message TypeError re is not a function. Am I missing anything? ",0,0.36523421797943356,0.25833333333333336,0,1,0.1994,n
serverless-stack-com/AnomalyInnovations/63/297478767,0.20833333333333334,0.040716358,AnomalyInnovations,serverless-stack-com,0,@friend does the login on your local work fine? ,0,0.5158500649718862,0.25,0,1,0.2023,n
serverless-stack-com/AnomalyInnovations/63/297497643,0.20833333333333334,0.06871606,AnomalyInnovations,serverless-stack-com,0,@friend Yes it worked fine when deployed them on my local ,0,0.4748082747169604,0.25,0,1,0.5423,n
serverless-stack-com/AnomalyInnovations/63/297568777,0.15,0.06975335,AnomalyInnovations,serverless-stack-com,0,That's really strange. Can I see the full error as it shows in the console? ,0,0.5451389878913956,0.35000000000000003,0,0,-0.5849,n
serverless-stack-com/AnomalyInnovations/63/302855075,0.19583333333333333,0.081238575,AnomalyInnovations,serverless-stack-com,0,"@friend just wondering, how secure is running this command? Would anyone - and I mean anyone be able to deploy to an S3 bucket if they know what's the bucket's name? ",0,0.45843952656952475,0.6375000000000001,0,1,0.4137,n
serverless-stack-com/AnomalyInnovations/63/302891300,0.18333333333333335,0.03193016,AnomalyInnovations,serverless-stack-com,0,"@friend In this case they need your AWS credentials to upload it. So as long as you are not giving those out, you should be fine. ",0,0.33786567663077055,0.45,0,1,-0.0608,n
serverless-stack-com/AnomalyInnovations/63/319803554,0.23151041666666666,0.048880324,AnomalyInnovations,serverless-stack-com,0,"This guide is incredible, thanks for all the hard work! I'm having an issue with the production build deployed to S3. Everything works fine locally and deployment isn't an issue, but when I go to my S3 URL to load the application I get the following error in console Uncaught TypeError Cannot read property 'call' of undefined     at t (main.a20f4176.js1) Based on the the issue link below, I assume its something to do with webpack. Any chance you have an idea of how to fix it? Haven't been able to figure it out myself.  incorporated a couple additional things to your guide redux, react-redux, react-router-redux, redux-thunk, redux form and some babel/eslint stuff. Link to my test repository below, would really appreciate any help or thoughts. ",2,0.6542281685134154,0.38333333333333336,0,0,0.8529,n
serverless-stack-com/AnomalyInnovations/63/323957398,0.06875,0.12839536,AnomalyInnovations,serverless-stack-com,0,"Once I attempted the aws s3 sync command here, I realised nothing was being written to my s3 bucket. After a little reading I realied that my admin IAM user didn't have PUT access to that bucket, so I amended the bucket policy to the version I've provided below. Hopefully this helps someone out in the same situation. Otherwise an absolutely smashing tutorial here guys. Amazingly thorough and I've learned loads in just a few short hours. Cheers. ",0,0.4862469645210082,0.47083333333333327,0,0,0.8316,n
serverless-stack-com/AnomalyInnovations/63/324092696,0.32999999999999996,0.04810647,AnomalyInnovations,serverless-stack-com,0,@friend Thanks for the kind words! And thanks for reporting back. I'm sure it'll help some folks. ,0,0.7357440421129474,0.4377777777777778,0,1,0.9259,n
serverless-stack-com/AnomalyInnovations/63/331806508,0,0.036710896,AnomalyInnovations,serverless-stack-com,0,when trying to sync I received this message a couple of thing I don't understand  what is this ?prefix=&amp;encoding-type=url why s3.Frankfurt.amazon while up to now all regions where in the form eu-central-1? As a matter of fact I don't know where to start troubleshooting... if someone can help...  ,0,0.2886057734457403,0,0,0,0.1179,n
serverless-stack-com/AnomalyInnovations/63/331811177,0.21212121212121213,0.066821106,AnomalyInnovations,serverless-stack-com,0,"Ok, so maybe this can help somebody else. I created the notes-app-client folder inside the notes-app-server. I thought it should inherit the login credential but it didnt, so I simply reconfigure awscli with a new accesskey and secretId. ",0,0.5496409071136432,0.43722943722943725,0,0,0.4497,n
serverless-stack-com/AnomalyInnovations/63/334788751,0,0.119379975,AnomalyInnovations,serverless-stack-com,0,Don't forget to use  when uploading if you have profiles otherwise you will get ,0,0.41555554658578603,0,0,0,0.1695,n
serverless-stack-com/AnomalyInnovations/63/348713275,0.05416666666666668,0.08119297,AnomalyInnovations,serverless-stack-com,0,"Hi all, everything was working fine until I run npm run build... I'm using babili instead of uglify... The build is complete, but when I run the project I get this error Uncaught (in promise) TypeError h.a.config.credentials.getPromise is not a function Does anybody have an idea of what's going wrong? Thanks in advance for helping. ",0,0.3086760468228365,0.5,0,0,-0.3155,n
serverless-stack-com/AnomalyInnovations/63/348713946,0.2875,0.012805134,AnomalyInnovations,serverless-stack-com,0,@friend I'm not too familiar with your setup so I can't really help. But maybe somebody else can. ,0,0.40120880298383,0.35,0,1,-0.4095,n
serverless-stack-com/AnomalyInnovations/63/350741544,-0.09480519480519482,0.07187856,AnomalyInnovations,serverless-stack-com,0,"Hi, I created my S3 bucket and went to do npm run build and I deployed the build/ file to the S3 bucket I created.  In AWS the bucket shows up with all the files created in the build file, however when I go to the endpoint, the url where my app should be live, it shows up with the favicon icon but the screen is blank and the error i get from the console is  Failed to load resource the server responded with a status of 404 (Not Found) main.f5cd3d98.js Failed to load resource the server responded with a status of 404 (Not Found) main.0e9b8740.css Failed to load resource the server responded with a status of 404 (Not Found) I understand that it is not reading the static files created during the build but I cannot seem to figure out how to fix this error? Hopefully someone can help me please? Thanks ) ",0,0.7618523670504297,0.3571428571428572,0,0,-0.6007,n
serverless-stack-com/AnomalyInnovations/63/351130071,0.2857142857142857,0.045175876,AnomalyInnovations,serverless-stack-com,0,@friend Can you ensure the permissions for the S3 bucket are set right? Thor CORS and permission section in this chapter - ,1,0.7029905761423955,0.5357142857142857,0,1,0.3818,n
serverless-stack-com/AnomalyInnovations/63/351417334,0,0.017402766,AnomalyInnovations,serverless-stack-com,0,@friend I manage to get it working ! So thank you for the help ) ,0,0.5576625171598333,0,0,1,0.6989,n
serverless-stack-com/AnomalyInnovations/63/359190772,0,0.03837603,AnomalyInnovations,serverless-stack-com,0,"Should maybe add --delete to ♠aws s3 sync build/ s3//YOUR_S3_DEPLOY_BUCKET_NAME --delete` So that the changes don't accumulate. Before I did that, earlier versions were buffered and the correct version was not always rendered. ",0,0.42991003825265595,0.5,0,0,0,n
serverless-stack-com/AnomalyInnovations/63/359280247,-0.1,0.12146062,AnomalyInnovations,serverless-stack-com,0,"I'm getting the following response, ""npm ERR! missing script build"" What can I do to address this? ",0,0.5065660558520911,0.07500000000000001,0,0,-0.3595,n
serverless-stack-com/AnomalyInnovations/63/359599203,-0.25,0.14526236,AnomalyInnovations,serverless-stack-com,0,I figured it out -- I ran a few of the npm install scripts in my root directory as opposed to my working directory. never mind! ,0,0.39369387832033337,0.1,0,0,0,n
serverless-stack-com/AnomalyInnovations/63/371499946,0.15833333333333333,0.32131666,AnomalyInnovations,serverless-stack-com,0,"Is this example SEO friendly? If yes which part helps to be seo-friendly. If not how can we make it so? I'm a quite newbie on serverless and react, so please be kind if my question looks silly ) ",0,0.38508768567605656,0.7583333333333333,0,0,0.9394,n
serverless-stack-com/AnomalyInnovations/63/371610065,0.14226190476190478,0.07777504,AnomalyInnovations,serverless-stack-com,0,@friend No worries. We might have addressed this somewhere else. But the notes app is a single page app and it is not meant to be publicly accessible (it's behind a login). So it isn't really SEO friendly. Are you wanting to remove the login and make it publicly accessible? ,0,0.35468204959019317,0.394047619047619,0,1,-0.7804,n
serverless-stack-com/AnomalyInnovations/63/371801516,0.15625,0.08771436,AnomalyInnovations,serverless-stack-com,0,"Hi @friend, I'm planning to build a mortgage comparison website. Yes it will be publicly accessible. I was thinking to build it with a similar stack as in this example. But I am not sure if google bots will be able to read the content of my pages and index it so people can find it when they search the words like 'mortgage calculator' ... ",0,0.6760008766580934,0.5722222222222222,0,1,0.5003,n
serverless-stack-com/AnomalyInnovations/63/371939619,0.23214285714285715,0.06827343,AnomalyInnovations,serverless-stack-com,0,@friend Google does handle JS for SEO but a better pattern for this is to use a static page generator like Jekyll for your landing pages. And then use React for your actual app. This way you get to create content for SEO purposes while still having a single page app. For example this tutorial itself is in Jekyll (for SEO purposes) and the demo app is in React. ,0,0.6842516243153852,0.42857142857142855,0,1,0.8674,n
serverless-stack-com/AnomalyInnovations/63/372047139,0.26,0.03009158,AnomalyInnovations,serverless-stack-com,0,@friend Thank you very much. I'll test it for my website. ,0,0.5944506359132755,0.26,0,1,0.3612,n
serverless-stack-com/AnomalyInnovations/63/387845194,0,0.021167593,AnomalyInnovations,serverless-stack-com,0,This issue was moved to ,1,0.439007418522547,0,0,0,0,n
serverless-stack-com/AnomalyInnovations/63/387857365,0,0.021167593,AnomalyInnovations,serverless-stack-com,0,This issue was moved to ,1,0.439007418522547,0,0,0,0,n
shinemoon.github.io/shinemoon/1/108496350,0.08492063492063491,0.050292704,shinemoon,shinemoon.github.io,0,"Hi Mario, Thanks for your comment and selection of my template (though a bit suprised honestly, since I made this template purely for myself's usage..) , and sorry that till now I have no more time to put into the mobilizing for that, as I have no such need personally... but who knows, maybe one day I come back for that topic? Enjoying Jekyl.. ",0,0.6613948524235026,0.5,0,0,0.7351,n
shinemoon.github.io/shinemoon/1/81972739,0.39999999999999997,0.01555314,shinemoon,shinemoon.github.io,0,"Hello I'm using your template in my blog ( and I would like it to be mobile-friendly  that possible? Thanks, awesome work you are doing here ",2,0.7118430740376945,0.7333333333333334,0,0,0.8591,n
shinymaterial/ericrayanderson/46/327083591,0,0.06470219,ericrayanderson,shinymaterial,0,I want to disable title bar from material page where it is default.is there a way I can do that. ,0,0.6498853515115112,0,0,0,0.0772,n
shinymaterial/ericrayanderson/46/392623758,0.25,0.07025796,ericrayanderson,shinymaterial,0,"Try the most recent dev version, it allows for not including the nav bardevtoolsinstall_github(""ericrayanderson/shinymaterial"")` ",0,0.4301160874050412,0.375,0,0,0,n
shlink/shlinkio/210/361226392,0.11166666666666666,0.08890763,shlinkio,shlink,0,"Trying a fresh install, getting this error. Afterall I think the installment is (based on the previous issues) way to user unfriendly. Maybe should think about an installer that also checks the needed additions, as said in #152  // or make the install readme more detailed. By saying ""Setup the application by running the  script."" it first confused me, too, and took me half an hour until I figured out this is not really an installer but more of an commandline enhancer to install/compile the script. Anyway, back to my problem It was throwing out the error befor and after I installed the required APCu. So I have no idea what is stopping the installation. Sys  CPU | Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz (6 core(s)) Version | Plesk Onyx v17.8.11_build1708180301.19 os_Ubuntu 16.04 OS | Ubuntu 16.04.5 LTS PHP 7.2.10  ",0,0.45424104693664646,0.3816666666666667,0,0,-0.8798,n
shlink/shlinkio/210/422334444,0.05238095238095238,0.08578117,shlinkio,shlink,0,"I'm afraid that error means you are not really using PHP 7.2, but 7.0 or older. That's why it does not get ""void"" as a reserved word, and instead it tries to load it as a class. Many people has faced this problem before. Make sure you run the installer with the proper PHP version ",0,0.32046829284761885,0.47460317460317464,0,0,-0.4745,n
shlink/shlinkio/210/422335696,0.3,0.05389495,shlinkio,shlink,3,"I freshly set up a host with a fresh 7.2 php install. My server has 7.0.30 as lowest php installation and the package I am using for shlink is using 7.2.10 FPM, should I maybe use 7.2.10 FastCGI? ",0,0.5548395989388439,0.5,0,0,-0.0772,n
shlink/shlinkio/210/422337601,0,0.016869951,shlinkio,shlink,0,"It might be that you are using the proper version from the web context (the fpm), but not from the command line. You can check by running php -v ",0,0.5596819438982134,0.1,0,0,0,n
shlink/shlinkio/210/422337852,0,0,shlinkio,shlink,0,,0,0.439007418522547,0,0,0,0,n
shlink/shlinkio/210/422338179,0,0.068956934,shlinkio,shlink,0,There you have the problem. It's PHP 7.0 ,0,0.43255721233960065,0,0,0,-0.4019,n
shlink/shlinkio/210/422339248,0,0.05593303,shlinkio,shlink,0,"I'm on it. If I get it running, let me check if I can get it to work now. ",0,0.6511502203517513,0,0,0,0,n
shlink/shlinkio/210/422346159,0.20885093167701865,0.25234097,shlinkio,shlink,0,"Okay, this form of installation is honestly the worst I have ever experienced. I love the product, really the best link shortner I've ever used but the installation, you really have to fix that, it took me 2 hours in general to even make the installation starting with all preperation without the knowledge of a certified sysadmin. I am very sure that the extreme lack of user experience of your installation process is the man key factor your awesome programm isn't far spread. Now that I got your installation running, it only needed my one single type to f* over the whole installation and letting me redo the whole process after removing it all again. Short I got it working, but please rework your installation process, it is horrible. Great product anyway. Thank you so much. ",0,0.31120389298634166,0.6288819875776397,0,0,0.9608,y
